,name,price,region,power,volume,transmission,wheel_drive
1738,  Toyota Land Cruiser 300 2021  ,    91 860 $    ,Кременчук ,415.0,3.5,Автомат,Повний
1739,  Toyota Land Cruiser 300 2021  ,    79 902 $    ,Одеса ,299.0,3.3,Автомат,Повний
1740,  Volkswagen Touareg 2021  ,    83 287 $    ,Івано-Франківськ ,286.0,3.0,Автомат,Повний
1741,  Ford Transit Courier 2021  ,    14 516 $    ,Івано-Франківськ ,100.0,1.0,Механічна,Передній
1742,  Toyota Yaris Cross 2021  ,    28 471 $    ,Полтава ,116.0,1.5,Варіатор,Передній
1743,  Ford Kuga 2021  ,    30 919 $    ,Івано-Франківськ ,182.0,1.5,Автомат,Передній
1744,  Suzuki Vitara 2021  ,    19 619 $    ,Запоріжжя ,117.0,1.6,Автомат,Передній
1745,  Mercedes-Benz S-Class 2021  ,    162 506 $    ,Ужгород ,367.0,,Автомат,Повний
1746,  Chery Tiggo 2 2021  ,    11 130 $    ,Київ ,106.0,1.5,Механічна,Передній
1747,  Toyota C-HR 2022  ,    28 686 $    ,Одеса ,122.0,1.8,Варіатор,Передній
1748,  Mercedes-Benz GLE-Class 2021  ,    94 681 $    ,Ужгород ,272.0,,Автомат,Повний
1749,  Mazda CX-5 2021  ,    34 311 $    ,Дніпро (Дніпропетровськ) ,194.0,2.5,Автомат,Повний
1750,  Haval Jolion 2021  ,    26 493 $    ,Луцьк ,143.0,1.5,Автомат,Повний
1751,  Chery Tiggo 4 2021  ,    14 776 $    ,Київ ,116.0,1.5,Механічна,Передній
1752,  Mazda CX-3 2021  ,    21 984 $    ,Дніпро (Дніпропетровськ) ,121.0,2.0,Автомат,Передній
1753,  Jetour X70 2021  ,    17 654 $    ,Київ ,147.0,1.5,Механічна,Передній
1754,  MG ZS 2021  ,    17 424 $    ,Миколаїв ,114.0,1.5,Варіатор,Передній
1755,  Renault Express 2021  ,    18 304 $    ,Черкаси ,95.0,1.5,Механічна,Передній
1756,  Porsche Macan 2022  ,    72 951 $    ,Одеса ,265.0,2.0,Автомат,Повний
1757,  Suzuki SX4 2021  ,    18 258 $    ,Запоріжжя ,117.0,1.6,Механічна,Повний
1758,  Suzuki Ignis 2021  ,    17 112 $    ,Запоріжжя ,83.0,1.2,Варіатор,Передній
1759,  Nissan X-Trail 2021  ,    34 249 $    ,Кропивницький (Кіровоград) ,171.0,2.5,Варіатор,Повний
1760,  MG HS 2021  ,    27 033 $    ,Миколаїв ,228.0,2.0,Автомат,Повний
1761,  Ford Kuga 2020  ,    30 088 $    ,Полтава ,120.0,1.5,Автомат,Передній
1762,  Porsche Cayenne 2021  ,    155 139 $    ,Одеса ,460.0,4.0,Автомат,Повний
1763,  Citroen C-Elysee 2021  ,    13 451 $    ,Черкаси ,115.0,1.6,Механічна,Передній
1764,  Citroen C3 2021  ,    18 663 $    ,Черкаси ,110.0,1.2,Автомат,Передній
1765,  Hyundai Venue 2021  ,    23 584 $    ,Запоріжжя ,123.0,1.6,Автомат,Передній
1766,  Mitsubishi ASX 2021  ,    26 400 $    ,Чернівці ,150.0,2.0,Варіатор,Повний
1767,  Peugeot 3008 2021  ,    54 796 $    ,Львів ,,1.6,Автомат,Повний
1768,  Honda Civic 2021  ,    21 662 $    ,Одеса ,125.0,1.6,Варіатор,Передній
1769,  Infiniti QX50 2021  ,    53 600 $    ,Хмельницький ,249.0,2.0,Варіатор,Повний
1770,  Ford Kuga 2021  ,    30 408 $    ,Хмельницький ,182.0,1.5,Автомат,Передній
1771,  Ford Kuga 2021  ,    31 901 $    ,Кропивницький (Кіровоград) ,182.0,1.5,Автомат,Передній
1772,  Volvo XC40 Recharge 2021  ,    55 042 $    ,Вінниця ,408.0,,,Повний
1773,  Hyundai Elantra 2021  ,    26 045 $    ,Запоріжжя ,127.0,1.6,Автомат,Передній
1774,  Ford Kuga 2021  ,    30 553 $    ,Хмельницький ,182.0,1.5,Автомат,Передній
1775,  Hyundai Venue 2021  ,    23 584 $    ,Івано-Франківськ ,123.0,1.6,Автомат,Передній
1776,  Opel Mokka 2022  ,    25 132 $    ,Черкаси ,130.0,1.2,Автомат,Передній
1777,  Ford Kuga 2021  ,    27 236 $    ,Івано-Франківськ ,182.0,1.5,Автомат,Передній
1778,  Nissan Juke 2021  ,    22 494 $    ,Кропивницький (Кіровоград) ,114.0,1.0,Роботизована,Передній
1779,  Nissan Juke 2021  ,    22 317 $    ,Київ ,114.0,1.0,Роботизована,Передній
1780,  Nissan Juke 2021  ,    20 679 $    ,Хмельницький ,114.0,1.0,Роботизована,Передній
1781,  Volkswagen T-Roc 2021  ,    27 236 $    ,Житомир ,150.0,1.5,Автомат,Передній
1782,  Nissan Qashqai 2022  ,    33 148 $    ,Київ ,150.0,1.3,Варіатор,Повний
1783,  Citroen C-Elysee 2022  ,    15 542 $    ,Вінниця ,115.0,1.6,Механічна,Передній
1784,  Nissan X-Trail 2021  ,    24 224 $    ,Одеса ,144.0,2.0,Варіатор,Передній
1785,  Peugeot Partner груз. 2022  ,    20 118 $    ,Вінниця ,90.0,1.6,Механічна,Передній
1786,  Citroen C-Elysee 2021  ,    17 470 $    ,Львів ,115.0,1.6,Автомат,Передній
1787,  Ford Kuga 2021  ,    35 320 $    ,Хмельницький ,182.0,1.5,Автомат,Повний
1788,  Nissan Leaf 2021  ,    27 546 $    ,Одеса ,150.0,,,Передній
1789,  Toyota Camry 2021  ,    33 093 $    ,Одеса ,218.0,2.5,Варіатор,Передній
1790,  Nissan Juke 2021  ,    23 358 $    ,Одеса ,114.0,1.0,Роботизована,Передній
1791,  Mazda CX-30 2021  ,    26 927 $    ,Дніпро (Дніпропетровськ) ,150.0,2.0,Автомат,Передній
1792,  Nissan X-Trail 2021  ,    26 966 $    ,Хмельницький ,130.0,1.6,Варіатор,Передній
1793,  Volkswagen T-Cross 2021  ,    23 179 $    ,Хмельницький ,115.0,1.0,Автомат,Передній
1794,  Chevrolet Cobalt 2021  ,    11 188 $    ,Черкаси ,106.0,1.5,Механічна,Передній
1795,  Nissan Juke 2021  ,    20 855 $    ,Кропивницький (Кіровоград) ,114.0,1.0,Роботизована,Передній
1796,  Ford Kuga 2021  ,    33 206 $    ,Кропивницький (Кіровоград) ,182.0,1.5,Автомат,Повний
1797,  Chery Tiggo 2 2021  ,    11 130 $    ,Хмельницький ,106.0,1.5,Механічна,Передній
1798,  Nissan Qashqai 2022  ,    31 328 $    ,Хмельницький ,150.0,1.3,Варіатор,Передній
1799,  Volkswagen T-Cross 2021  ,    24 070 $    ,Житомир ,115.0,1.0,Автомат,Передній
1800,  Ford Kuga 2021  ,    30 875 $    ,Кропивницький (Кіровоград) ,182.0,1.5,Автомат,Повний
1801,  Renault Captur 2021  ,    24 165 $    ,Кропивницький (Кіровоград) ,155.0,1.3,Роботизована,Передній
1802,  Audi Q8 2022  ,    93 498 $    ,Дніпро (Дніпропетровськ) ,286.0,,Тіптронік,Повний
1803,  Mazda CX-5 2021  ,    26 927 $    ,Дніпро (Дніпропетровськ) ,150.0,2.0,Автомат,Передній
1804,  Peugeot 2008 2022  ,    29 808 $    ,Черкаси ,155.0,1.2,Автомат,Передній
1805,  Volvo XC60 2022  ,    63 405 $    ,Вінниця ,197.0,2.0,Автомат,Повний
1806,  Suzuki Ignis 2021  ,    17 112 $    ,Дніпро (Дніпропетровськ) ,83.0,1.2,Варіатор,Передній
1807,  Audi Q7 2021  ,    92 119 $    ,Дніпро (Дніпропетровськ) ,286.0,3.0,Автомат,Повний
1808,  Mitsubishi Outlander 2021  ,    32 000 $    ,Чернівці ,167.0,2.4,Варіатор,Повний
1809,  Volkswagen Tiguan 2021  ,    49 458 $    ,Житомир ,150.0,2.0,Автомат,Повний
1810,  Honda Civic 2021  ,    21 662 $    ,Одеса ,125.0,1.6,Варіатор,Передній
1811,  Nissan Juke 2021  ,    20 180 $    ,Черкаси ,114.0,1.0,Механічна,Передній
1812,  MG HS 2021  ,    21 369 $    ,Миколаїв ,169.0,1.5,Автомат,Передній
1813,  Audi Q8 2022  ,    87 970 $    ,Дніпро (Дніпропетровськ) ,286.0,,Тіптронік,Повний
1814,  MG HS 2021  ,    23 014 $    ,Полтава ,169.0,1.5,Автомат,Передній
1815,  Nissan Juke 2021  ,    20 679 $    ,Київ ,114.0,1.0,Роботизована,Передній
1816,  Citroen Space Tourer 2021  ,    43 160 $    ,Львів ,150.0,2.0,Автомат,Передній
1817,  Mitsubishi Eclipse Cross 2021  ,    32 000 $    ,Чернівці ,150.0,1.5,Варіатор,Повний
1818,  Porsche Cayenne Coupe 2021  ,    137 131 $    ,Одеса ,340.0,3.0,Тіптронік,Повний
1819,  Citroen Berlingo пасс. 2022  ,    21 594 $    ,Черкаси ,92.0,1.6,Механічна,
1820,  Renault Megane 2021  ,    23 244 $    ,Черкаси ,115.0,1.5,Механічна,Передній
1821,  Renault Captur 2021  ,    24 536 $    ,Кропивницький (Кіровоград) ,155.0,1.3,Роботизована,Передній
1822,  Renault Express Van 2021  ,    16 797 $    ,Черкаси ,95.0,1.5,Механічна,Передній
1823,  Toyota Land Cruiser 300 2021  ,    90 143 $    ,Полтава ,415.0,3.5,Автомат,Повний
1824,  Toyota Camry 2021  ,    35 673 $    ,Івано-Франківськ ,207.0,2.5,Автомат,Передній
1825,  Nissan Qashqai 2022  ,    28 816 $    ,Одеса ,150.0,1.3,Варіатор,Передній
1826,  Haval Jolion 2021  ,    28 835 $    ,Івано-Франківськ ,143.0,1.5,Автомат,Повний
1827,  Volkswagen T-Roc 2021  ,    26 955 $    ,Івано-Франківськ ,150.0,1.5,Автомат,Передній
1828,  Peugeot Partner груз. 2022  ,    21 975 $    ,Вінниця ,100.0,1.5,Механічна,Передній
1829,  Volkswagen T-Roc 2021  ,    29 641 $    ,Івано-Франківськ ,150.0,1.5,Автомат,Передній
1830,  Citroen C3 2021  ,    20 703 $    ,Київ ,110.0,1.2,Автомат,Передній
1831,  Infiniti QX50 2021  ,    54 500 $    ,Хмельницький ,249.0,2.0,Варіатор,Повний
1832,  Citroen C-Elysee 2021  ,    14 478 $    ,Київ ,115.0,1.6,Механічна,Передній
1833,  Peugeot 208 2021  ,    20 737 $    ,Вінниця ,130.0,1.2,Автомат,Передній
1834,  Fiat Tipo 2021  ,    18 261 $    ,Полтава ,110.0,1.6,Автомат,Передній
1835,  Nissan Leaf 2021  ,    29 248 $    ,Одеса ,150.0,,,Передній
1836,  Fiat Tipo 2021  ,    23 488 $    ,Полтава ,110.0,1.6,Автомат,Передній
1837,  Infiniti QX80 2022  ,    72 000 $    ,Хмельницький ,405.0,5.6,Автомат,Повний
1838,  Toyota Land Cruiser 300 2021  ,    91 860 $    ,Кременчук ,415.0,3.5,Автомат,Повний
1839,  Toyota Land Cruiser 300 2021  ,    79 902 $    ,Одеса ,299.0,3.3,Автомат,Повний
1840,  Volkswagen Touareg 2021  ,    83 287 $    ,Івано-Франківськ ,286.0,3.0,Автомат,Повний
1841,  Ford Transit Courier 2021  ,    14 516 $    ,Івано-Франківськ ,100.0,1.0,Механічна,Передній
1842,  Toyota Yaris Cross 2021  ,    28 471 $    ,Полтава ,116.0,1.5,Варіатор,Передній
1843,  Ford Kuga 2021  ,    30 919 $    ,Івано-Франківськ ,182.0,1.5,Автомат,Передній
1844,  Suzuki Vitara 2021  ,    19 619 $    ,Запоріжжя ,117.0,1.6,Автомат,Передній
1845,  Mercedes-Benz S-Class 2021  ,    162 506 $    ,Ужгород ,367.0,,Автомат,Повний
1846,  Chery Tiggo 2 2021  ,    11 130 $    ,Київ ,106.0,1.5,Механічна,Передній
1847,  Toyota C-HR 2022  ,    28 686 $    ,Одеса ,122.0,1.8,Варіатор,Передній
1848,  Mercedes-Benz GLE-Class 2021  ,    94 681 $    ,Ужгород ,272.0,,Автомат,Повний
1849,  Mazda CX-5 2021  ,    34 311 $    ,Дніпро (Дніпропетровськ) ,194.0,2.5,Автомат,Повний
1850,  Haval Jolion 2021  ,    26 493 $    ,Луцьк ,143.0,1.5,Автомат,Повний
1851,  Chery Tiggo 4 2021  ,    14 776 $    ,Київ ,116.0,1.5,Механічна,Передній
1852,  Mazda CX-3 2021  ,    21 984 $    ,Дніпро (Дніпропетровськ) ,121.0,2.0,Автомат,Передній
1853,  Jetour X70 2021  ,    17 654 $    ,Київ ,147.0,1.5,Механічна,Передній
1854,  MG ZS 2021  ,    17 424 $    ,Миколаїв ,114.0,1.5,Варіатор,Передній
1855,  Renault Express 2021  ,    18 304 $    ,Черкаси ,95.0,1.5,Механічна,Передній
1856,  Porsche Macan 2022  ,    72 951 $    ,Одеса ,265.0,2.0,Автомат,Повний
1857,  Suzuki SX4 2021  ,    18 258 $    ,Запоріжжя ,117.0,1.6,Механічна,Повний
1858,  Suzuki Ignis 2021  ,    17 112 $    ,Запоріжжя ,83.0,1.2,Варіатор,Передній
1859,  Nissan X-Trail 2021  ,    34 249 $    ,Кропивницький (Кіровоград) ,171.0,2.5,Варіатор,Повний
1860,  MG HS 2021  ,    27 033 $    ,Миколаїв ,228.0,2.0,Автомат,Повний
1861,  Ford Kuga 2020  ,    30 088 $    ,Полтава ,120.0,1.5,Автомат,Передній
1862,  Porsche Cayenne 2021  ,    155 139 $    ,Одеса ,460.0,4.0,Автомат,Повний
1863,  Citroen C-Elysee 2021  ,    13 451 $    ,Черкаси ,115.0,1.6,Механічна,Передній
1864,  Citroen C3 2021  ,    18 663 $    ,Черкаси ,110.0,1.2,Автомат,Передній
1865,  Hyundai Venue 2021  ,    23 584 $    ,Запоріжжя ,123.0,1.6,Автомат,Передній
1866,  Mitsubishi ASX 2021  ,    26 400 $    ,Чернівці ,150.0,2.0,Варіатор,Повний
1867,  Peugeot 3008 2021  ,    54 796 $    ,Львів ,,1.6,Автомат,Повний
1868,  Honda Civic 2021  ,    21 662 $    ,Одеса ,125.0,1.6,Варіатор,Передній
1869,  Infiniti QX50 2021  ,    53 600 $    ,Хмельницький ,249.0,2.0,Варіатор,Повний
1870,  Ford Kuga 2021  ,    30 408 $    ,Хмельницький ,182.0,1.5,Автомат,Передній
1871,  Ford Kuga 2021  ,    31 901 $    ,Кропивницький (Кіровоград) ,182.0,1.5,Автомат,Передній
1872,  Volvo XC40 Recharge 2021  ,    55 042 $    ,Вінниця ,408.0,,,Повний
1873,  Hyundai Elantra 2021  ,    26 045 $    ,Запоріжжя ,127.0,1.6,Автомат,Передній
1874,  Ford Kuga 2021  ,    30 553 $    ,Хмельницький ,182.0,1.5,Автомат,Передній
1875,  Hyundai Venue 2021  ,    23 584 $    ,Івано-Франківськ ,123.0,1.6,Автомат,Передній
1876,  Opel Mokka 2022  ,    25 132 $    ,Черкаси ,130.0,1.2,Автомат,Передній
1877,  Ford Kuga 2021  ,    27 236 $    ,Івано-Франківськ ,182.0,1.5,Автомат,Передній
1878,  Nissan Juke 2021  ,    22 494 $    ,Кропивницький (Кіровоград) ,114.0,1.0,Роботизована,Передній
1879,  Nissan Juke 2021  ,    22 317 $    ,Київ ,114.0,1.0,Роботизована,Передній
1880,  Nissan Juke 2021  ,    20 679 $    ,Хмельницький ,114.0,1.0,Роботизована,Передній
1881,  Volkswagen T-Roc 2021  ,    27 236 $    ,Житомир ,150.0,1.5,Автомат,Передній
1882,  Nissan Qashqai 2022  ,    33 148 $    ,Київ ,150.0,1.3,Варіатор,Повний
1883,  Citroen C-Elysee 2022  ,    15 542 $    ,Вінниця ,115.0,1.6,Механічна,Передній
